source_type,thread_id,comment_id,createdAt_iso,url,matched_text,amount_values,context_tags,text_snippet
comment,thread_1244360089668554,comment_1244387072999189,2023-05-19T04:03:36Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1244360089668554/?comment_id=1244387072999189,$500,500.0,hour,How much would you have to charge to make you delighted to attend? That could be nothing (use it as a marketing opportunity) to $500/hour. The price would vary greatly depending on how far I have t...
comment,thread_1244292386341991,comment_1244962712941625,2023-05-20T00:55:41Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1244292386341991/?comment_id=1244962712941625,$180,180.0,session,Dry needling is included in my plan of care and I never do it without exercise or neuro re-ed to follow up. It’s a disservice to patients to needle them without following that up with retraining th...
thread,thread_1239641310140432,,2023-05-11T21:04:26Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1239641310140432/,$1500,1500.0,,"SciFit Pro II Excellent condition! $1500 obo Location: Seattle, WA —you pick up. Great for those of you opening your own clinics!"
thread,thread_1238765083561388,,2023-05-10T12:05:49Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1238765083561388/,$30,30.0,session,I currently have a pt that is being seen though insurance. There is a $30 copay per visit that my company has to charge. The family is not able to afford the co-pay and is needing to step down ther...
comment,thread_1238765083561388,comment_1240374780067085,2023-05-12T21:04:06Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1238765083561388/?comment_id=1240374780067085,$30,30.0,,"Company can offer a payment plan to pay off the balance. But what bother me in this situations, that asking not to pay a co-pay or deductable really means asking the company owners to pay for their..."
comment,thread_1238765083561388,comment_1240374780067085,2023-05-12T21:04:06Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1238765083561388/?comment_id=1240374780067085,$30,30.0,,"Company can offer a payment plan to pay off the balance. But what bother me in this situations, that asking not to pay a co-pay or deductable really means asking the company owners to pay for their..."
thread,thread_1237016770402886,,2023-05-07T20:18:32Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1237016770402886/,$400,400.0,,Can you vote for which logo is best ? Btw this is a great website for having graphic designers bid on your design. I spent about $400 but it's worth it to see so many designs
thread,thread_1235635113874385,,2023-05-05T18:10:09Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1235635113874385/,$500,500.0,,"""$500k/year"" That's what someone just told me they had sitting there unbilled or clients that are being turned away because they can't find qualified therapists. First- it's amazing what our client..."
comment,thread_1232996064138290,comment_1233014124136484,2023-05-01T20:13:05Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1232996064138290/?comment_id=1233014124136484,$400,400.0,,I got individual liability and listed my business as a covered entity under cm&f for about $400. Single member practice. If I hire I'd have to switch to a group plan they said.
thread,thread_1231081990996364,,2023-04-28T20:56:25Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1231081990996364/,$100,100.0,hour,So I have a few days where my space is underutilized in the evenings. I had a PTA come and ask if she could rent it to do this specialized stretching thing she does on the side of working for a cor...
thread,thread_1231081990996364,,2023-04-28T20:56:25Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1231081990996364/,100/hr,100.0,hour,So I have a few days where my space is underutilized in the evenings. I had a PTA come and ask if she could rent it to do this specialized stretching thing she does on the side of working for a cor...
comment,thread_1231081990996364,comment_1231089254328971,2023-04-28T21:19:29Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1231081990996364/?comment_id=1231089254328971,$400,400.0,,Sounds like a good deal. Maybe could move to an where she leases once she get a good amount. I do the same in my practice I subleased out for $400 first 3 months and then raise to $700 if they want...
comment,thread_1231081990996364,comment_1231089254328971,2023-04-28T21:19:29Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1231081990996364/?comment_id=1231089254328971,$700,700.0,,Sounds like a good deal. Maybe could move to an where she leases once she get a good amount. I do the same in my practice I subleased out for $400 first 3 months and then raise to $700 if they want...
comment,thread_1231081990996364,comment_1231089254328971,2023-04-28T21:19:29Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1231081990996364/?comment_id=1231089254328971,$20,20.0,hour,Sounds like a good deal. Maybe could move to an where she leases once she get a good amount. I do the same in my practice I subleased out for $400 first 3 months and then raise to $700 if they want...
thread,thread_1228541431250420,,2023-04-24T21:56:04Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1228541431250420/,$20,20.0,,"I only post these things not to brag because my success has been minimal compared to most, but it’s just so I can hopefully help other people drop the imposter syndrome that I was holding onto for ..."
thread,thread_1228541431250420,,2023-04-24T21:56:04Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1228541431250420/,$130,130.0,session,"I only post these things not to brag because my success has been minimal compared to most, but it’s just so I can hopefully help other people drop the imposter syndrome that I was holding onto for ..."
thread,thread_1228323094605587,,2023-04-24T14:39:54Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1228323094605587/,8 to 9 ,8.0|9.0,,"Great idea for anyone afraid to start. I found out this morning my state, Illinois on average for a facility that accepts Medicaid has a wait list of 1300 patients, approximately 8 to 9 months To b..."
thread,thread_1225842181520345,,2023-04-20T16:41:51Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1225842181520345/,$80,80.0,,What is the best way to negotiate rates with insurance companies? Has anyone partnered with a MD or ortho surgeon directly ? I want to make sure I am getting at least $80-100 a unit from insurance ...
thread,thread_1225842181520345,,2023-04-20T16:41:51Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1225842181520345/,$80-100,80.0|100.0,,What is the best way to negotiate rates with insurance companies? Has anyone partnered with a MD or ortho surgeon directly ? I want to make sure I am getting at least $80-100 a unit from insurance ...
comment,thread_1225842181520345,comment_1225903014847595,2023-04-20T18:37:54Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1225842181520345/?comment_id=1225903014847595,$80,80.0,session,"Per unit or per visit? $80-$100 per visit is doable with some insurances, but per unit is not realistic."
comment,thread_1225842181520345,comment_1225903014847595,2023-04-20T18:37:54Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1225842181520345/?comment_id=1225903014847595,$100,100.0,session,"Per unit or per visit? $80-$100 per visit is doable with some insurances, but per unit is not realistic."
comment,thread_1225842181520345,comment_1225903014847595,2023-04-20T18:37:54Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1225842181520345/?comment_id=1225903014847595,$80-$100,80.0|100.0,session,"Per unit or per visit? $80-$100 per visit is doable with some insurances, but per unit is not realistic."
comment,thread_1225842181520345,comment_1225903014847595,2023-04-20T18:37:54Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1225842181520345/?comment_id=1225903014847595,100 per visit,100.0,session,"Per unit or per visit? $80-$100 per visit is doable with some insurances, but per unit is not realistic."
comment,thread_1217787652325798,comment_1225825231522040,2023-04-20T16:07:53Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1217787652325798/?comment_id=1225825231522040,$120,120.0,,"It really depends on the insurance plan. But I’d say ~$120 to $300 but VERY dependent on the insurance plan, deductibles, etc When I first started I used $100 as my baseline to gauge how many clien..."
comment,thread_1217787652325798,comment_1225825231522040,2023-04-20T16:07:53Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1217787652325798/?comment_id=1225825231522040,$300,300.0,,"It really depends on the insurance plan. But I’d say ~$120 to $300 but VERY dependent on the insurance plan, deductibles, etc When I first started I used $100 as my baseline to gauge how many clien..."
comment,thread_1217787652325798,comment_1225825231522040,2023-04-20T16:07:53Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1217787652325798/?comment_id=1225825231522040,$100,100.0,,"It really depends on the insurance plan. But I’d say ~$120 to $300 but VERY dependent on the insurance plan, deductibles, etc When I first started I used $100 as my baseline to gauge how many clien..."
thread,thread_1224819568289273,,2023-04-19T02:02:03Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1224819568289273/,$1500,1500.0,,"seeking legal consult in setting up my new business. I was quoted $1500 for: filing fees for LLC, articles of formation, operating agreement, unanimous written consent in lieu of an organizational ..."
thread,thread_1224819568289273,,2023-04-19T02:02:03Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1224819568289273/,$350,350.0,,"seeking legal consult in setting up my new business. I was quoted $1500 for: filing fees for LLC, articles of formation, operating agreement, unanimous written consent in lieu of an organizational ..."
thread,thread_1224819568289273,,2023-04-19T02:02:03Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1224819568289273/,$1500,1500.0,,"seeking legal consult in setting up my new business. I was quoted $1500 for: filing fees for LLC, articles of formation, operating agreement, unanimous written consent in lieu of an organizational ..."
comment,thread_1224819568289273,comment_1224820598289170,2023-04-19T02:05:19Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1224819568289273/?comment_id=1224820598289170,$1500,1500.0,,You can go onto the Secretary of State website and do it yourself for a WHOLLLE lot less than $1500
thread,thread_1222026721901891,,2023-04-14T22:46:00Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1222026721901891/,$160,160.0,cash,If only it always was that easy. Just had a patient come to my at-home office. We finished in about 45-50 min and they handed me $160 cash at the end. 10 minutes later me and the wife are rearing u...
thread,thread_1219960812108482,,2023-04-11T14:10:02Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1219960812108482/,$4000,4000.0,,Hi! I originally built my own website on godaddy and it needs an upgrade. My business is doing well and my consultant recommended I use a website marketer who specializes in OT/PT. This is great bu...
thread,thread_1219934622111101,,2023-04-11T13:29:51Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1219934622111101/,$100,100.0,,Looking to get a new logo and “brand name” made… the graphic designer I have used before that made an awesome logo for $100 is now proposing a $1500 fee for her “Brand Propsal.” Yikes!! What have y...
thread,thread_1219934622111101,,2023-04-11T13:29:51Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1219934622111101/,$1500,1500.0,,Looking to get a new logo and “brand name” made… the graphic designer I have used before that made an awesome logo for $100 is now proposing a $1500 fee for her “Brand Propsal.” Yikes!! What have y...
comment,thread_1219607418810488,comment_1219608318810398,2023-04-10T23:30:05Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1219607418810488/?comment_id=1219608318810398,$35,35.0,hour,I do an hour and a half workshop for $35 per person. This is in a somewhat rural area. The studios/spaces I have rented have wanted a 30% cut.
comment,thread_1217464869024743,comment_1217659905671906,2023-04-07T16:43:31Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1217464869024743/?comment_id=1217659905671906,$200,200.0,,I would get a MacBook off of back market. ￼I bou￼ght one for my front desk was $200-300 and it’s an excellent computer. That website has refurbished items with warranties and I love it!
comment,thread_1217464869024743,comment_1217659905671906,2023-04-07T16:43:31Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1217464869024743/?comment_id=1217659905671906,$200-300,200.0|300.0,,I would get a MacBook off of back market. ￼I bou￼ght one for my front desk was $200-300 and it’s an excellent computer. That website has refurbished items with warranties and I love it!
thread,thread_1217120305725866,,2023-04-06T19:11:56Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1217120305725866/,$10,10.0,,Using RTM? Do this online survey and get $10
comment,thread_1216612355776661,comment_1216629632441600,2023-04-06T02:37:49Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1216612355776661/?comment_id=1216629632441600,$6300,6300.0,,we have christian healthcare ministries and have been very pleased. Kid 1 born on traditional BCBS and was $6300 plus higher premiums. Kid 2 was born on CHM and we pay ~$700/month and our final OOP...
comment,thread_1216612355776661,comment_1216629632441600,2023-04-06T02:37:49Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1216612355776661/?comment_id=1216629632441600,$700,700.0,cash,we have christian healthcare ministries and have been very pleased. Kid 1 born on traditional BCBS and was $6300 plus higher premiums. Kid 2 was born on CHM and we pay ~$700/month and our final OOP...
comment,thread_1215175619253668,comment_1215350192569544,2023-04-04T00:41:06Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1215175619253668/?comment_id=1215350192569544,$50,50.0,,My health insurance had terrible coverage of my sons ADHD meds so i used goodrx and was able to get it for around $50 versus $200
comment,thread_1215175619253668,comment_1215350192569544,2023-04-04T00:41:06Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1215175619253668/?comment_id=1215350192569544,$200,200.0,,My health insurance had terrible coverage of my sons ADHD meds so i used goodrx and was able to get it for around $50 versus $200
comment,thread_1214382422666321,comment_1214772682627295,2023-04-03T02:23:47Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1214382422666321/?comment_id=1214772682627295,$320,320.0,,"Best advice I can give you is find an accountant. I overpaid for far too many years (2013-2019) then the best $320 I ever spent saved me prob $50,000 in 4 years. Well… way more than that directly a..."
comment,thread_1214382422666321,comment_1214772682627295,2023-04-03T02:23:47Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1214382422666321/?comment_id=1214772682627295,$50,50.0,,"Best advice I can give you is find an accountant. I overpaid for far too many years (2013-2019) then the best $320 I ever spent saved me prob $50,000 in 4 years. Well… way more than that directly a..."
comment,thread_1211632516274645,comment_1211644639606766,2023-03-29T00:53:14Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1211632516274645/?comment_id=1211644639606766,$8,8.0,,"I just have a local shop embroider on shirts I find that work well, I honestly prefer Lululemon and Athleta items. It is $8 per item to have embroidered locally. So much better than the typical gar..."
comment,thread_1211328989638331,comment_1211337396304157,2023-03-28T13:21:18Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1211328989638331/?comment_id=1211337396304157,$99,99.0,,"Yes, you need a terms and conditions, policies page, and if you have a blog or medical info on site those should include a medical disclaimer. Affiliate disclaimer also in those if you're an affili..."
thread,thread_1195869767850920,,2023-03-26T13:32:22Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1195869767850920/,$30,30.0,,We recently heard that another popular PT clinic (that is in-network with UHC) in our area is charging UHC patients $30 on top of in-network rates. Has anyone else heard of this practice / is this ...
thread,thread_1197601734344390,,2023-03-26T13:31:58Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1197601734344390/,$200,200.0,,"So made a few calls for a billing company and I'm truly feeling overwhelmed. - company 1: charged for everything- credentialing, contracting with insurances, benefit checks and billing. Everyone of..."
thread,thread_1207701130001117,,2023-03-22T17:13:03Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1207701130001117/,$1200,1200.0,membership,Health insurance question: health sharing organization like Christian Healthcare ministries or more traditional healthcare? Does the tax write off for your premiums outweigh the lower monthly contr...
thread,thread_1207701130001117,,2023-03-22T17:13:03Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1207701130001117/,$700,700.0,,Health insurance question: health sharing organization like Christian Healthcare ministries or more traditional healthcare? Does the tax write off for your premiums outweigh the lower monthly contr...
comment,thread_1207674686670428,comment_1207704616667435,2023-03-22T17:21:24Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1207674686670428/?comment_id=1207704616667435,$45,45.0,,I charge $45 and it usually ends up being about 15-20 minutes of needling and soft tissue work.
comment,thread_1207629156674981,comment_1208767923227771,2023-03-24T11:52:19Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1207629156674981/?comment_id=1208767923227771,$35,35.0,,"I just looked in to Anthem BCBS out of CA this week as well, I’m in PA. I was considered OON, but when I looked at their benefits, they were virtually the same. $35 copay vs 70% coinsurnace."
thread,thread_1202640967173800,,2023-03-14T20:16:59Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1202640967173800/,$1000,1000.0,,"Hi all, hope you all are having a great week. Couple of randoms: 1. As I understand it, Medicare law does not allow non-participating providers to charge cash to Medicare recipients for medically n..."
comment,thread_1201910763913487,comment_1201916497246247,2023-03-13T19:51:09Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1201910763913487/?comment_id=1201916497246247,$200,200.0,,Medbridge I did one of the online for $200 to take all of mine last time Also Alyssa Kuhn has one for knee OA depending on your state
comment,thread_1200686534035910,comment_1200980210673209,2023-03-12T10:52:00Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1200686534035910/?comment_id=1200980210673209,$14,14.0,,"Last year my total expenses were just under $14,000. That included my EMR, a billing service, insurance, faxing, quick books, purchasing a new MacBook and massage table as well as a few charitable ..."
comment,thread_1200122690758961,comment_1200131204091443,2023-03-11T03:17:54Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1200122690758961/?comment_id=1200131204091443,$200,200.0,hour,"Hypothetical question, if you were being paid $200/hr and your practice expenses were less than $15,000/year, how many hours per week would you have to treat to bring in a satisfactory amount?"
comment,thread_1200122690758961,comment_1200131204091443,2023-03-11T03:17:54Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1200122690758961/?comment_id=1200131204091443,$15,15.0,hour,"Hypothetical question, if you were being paid $200/hr and your practice expenses were less than $15,000/year, how many hours per week would you have to treat to bring in a satisfactory amount?"
comment,thread_1200122690758961,comment_1200131204091443,2023-03-11T03:17:54Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1200122690758961/?comment_id=1200131204091443,200/hr,200.0,hour,"Hypothetical question, if you were being paid $200/hr and your practice expenses were less than $15,000/year, how many hours per week would you have to treat to bring in a satisfactory amount?"
comment,thread_1197736030997627,comment_1197763917661505,2023-03-07T20:41:03Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1197736030997627/?comment_id=1197763917661505,$2300,2300.0,,I show them a picture of $2300 in UHC charges in 2020 and $0 paid. I say this is what happens.
comment,thread_1197245581046672,comment_1197559064348657,2023-03-07T15:13:01Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1197245581046672/?comment_id=1197559064348657,$17,17.0,,"1. Part of the problem is getting reimbursed in a timely manner (HH therapy staffing. I bill the HH agency). As of right now I have $17,000 outstanding."
comment,thread_1196244904480073,comment_1196298554474708,2023-03-05T15:24:52Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1196244904480073/?comment_id=1196298554474708,$75,75.0,,I use Big Sky. I’ve done it before myself but it’s well worth $75 for someone else to do it for me
comment,thread_1194871597950737,comment_1195041007933796,2023-03-03T17:01:58Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1194871597950737/?comment_id=1195041007933796,$155,155.0,session,In Texas BCBS will pay around $155-160 for 55’ session.
comment,thread_1194871597950737,comment_1195041007933796,2023-03-03T17:01:58Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1194871597950737/?comment_id=1195041007933796,$155-160,155.0|160.0,session,In Texas BCBS will pay around $155-160 for 55’ session.
comment,thread_1194871597950737,comment_1195877684516795,2023-03-05T00:30:53Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1194871597950737/?comment_id=1195877684516795,$77,77.0,session,"I’m in SW Pennsylvania. Highmark has been good, United is a straight $77/visit, I am OON w/ Aetna so not sure on that one. Good luck!"
thread,thread_1192408924863671,,2023-02-27T19:54:14Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1192408924863671/,$100,100.0,,Food for thought. You get home from work and realize you are locked out of your house. You call a locksmith. They come out and within three minutes. You are inside. They charge you $100. ￼ same sce...
thread,thread_1192408924863671,,2023-02-27T19:54:14Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1192408924863671/,$100,100.0,,Food for thought. You get home from work and realize you are locked out of your house. You call a locksmith. They come out and within three minutes. You are inside. They charge you $100. ￼ same sce...
thread,thread_1190263481744882,,2023-02-25T00:30:29Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1190263481744882/,$40,40.0,,A quick question. I have a Aetna Medicare HMO patient. Eligibility and coverage says $40 Co-Payment for O/P PT. Am I allowed to charge that to the patient? Please advise.
thread,thread_1190021138435783,,2023-02-24T16:11:09Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1190021138435783/,$375,375.0,eval,"We got a ""Negotiation Proposal"" letter from Conduent for our first Sedgwick Workers Comp patient. It was for an eval + 3 units. We charged $375, Bill Review Allowance was $286.40, Proposed Payment ..."
thread,thread_1190021138435783,,2023-02-24T16:11:09Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1190021138435783/,$286.40,286.4,,"We got a ""Negotiation Proposal"" letter from Conduent for our first Sedgwick Workers Comp patient. It was for an eval + 3 units. We charged $375, Bill Review Allowance was $286.40, Proposed Payment ..."
thread,thread_1190021138435783,,2023-02-24T16:11:09Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1190021138435783/,$214.80,214.8,,"We got a ""Negotiation Proposal"" letter from Conduent for our first Sedgwick Workers Comp patient. It was for an eval + 3 units. We charged $375, Bill Review Allowance was $286.40, Proposed Payment ..."
thread,thread_1190021138435783,,2023-02-24T16:11:09Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1190021138435783/,$286.40,286.4,,"We got a ""Negotiation Proposal"" letter from Conduent for our first Sedgwick Workers Comp patient. It was for an eval + 3 units. We charged $375, Bill Review Allowance was $286.40, Proposed Payment ..."
thread,thread_1189567475147816,,2023-02-24T04:45:09Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1189567475147816/,$2,2.0,,"Big question for ones who are practice with a gym and is hybrid: A new gym opened, offering a PT room to solely just one PT. They’re charging a rate of $2,000/mo and do not take any percentages and..."
comment,thread_1189567475147816,comment_1189681645136399,2023-02-24T05:30:28Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1189567475147816/?comment_id=1189681645136399,$2000,2000.0,,I have this exact set up. But in my opinion $2000 is way too high. I would try to negotiate a lesser amount. $1200 max. Or try to negotiate a cost per visit so the gym is incentivized to send you c...
comment,thread_1189567475147816,comment_1189681645136399,2023-02-24T05:30:28Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1189567475147816/?comment_id=1189681645136399,$1200,1200.0,session,I have this exact set up. But in my opinion $2000 is way too high. I would try to negotiate a lesser amount. $1200 max. Or try to negotiate a cost per visit so the gym is incentivized to send you c...
comment,thread_1189567475147816,comment_1189856978452199,2023-02-24T11:47:42Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1189567475147816/?comment_id=1189856978452199,$1000,1000.0,,"Maybe explain your concerns and negotiate an “on ramp” period where you might pay like $1000 the 1st month, then $1500 the 2nd month, then the full amount to give your time to build up your cliente..."
comment,thread_1189567475147816,comment_1189856978452199,2023-02-24T11:47:42Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1189567475147816/?comment_id=1189856978452199,$1500,1500.0,,"Maybe explain your concerns and negotiate an “on ramp” period where you might pay like $1000 the 1st month, then $1500 the 2nd month, then the full amount to give your time to build up your cliente..."
comment,thread_1182504359187461,comment_1182852932485937,2023-02-15T05:33:46Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1182504359187461/?comment_id=1182852932485937,$150,150.0,session,I have really close friends that are personal injury lawyers. They want to send me patients with liens but I’ve been super up front with them: $150 per visit or I’m out. They haven’t been able to g...
comment,thread_1182504359187461,comment_1182852932485937,2023-02-15T05:33:46Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1182504359187461/?comment_id=1182852932485937,150 per visit,150.0,session,I have really close friends that are personal injury lawyers. They want to send me patients with liens but I’ve been super up front with them: $150 per visit or I’m out. They haven’t been able to g...
comment,thread_1182327339205163,comment_1182800245824539,2023-02-15T03:40:41Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1182327339205163/?comment_id=1182800245824539,$1000,1000.0,,Yet there are people out there charging folks with Medicare cash for medically necessary care. And lawyers willing to charge you $1000+ to assist with this process. I'll never understand it.
thread,thread_1179690072802223,,2023-02-11T02:45:03Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1179690072802223/,$30,30.0,,"🗣️A MESSAGE‼️ A violinist played for 45 minutes in the New York subway. A handful of people stopped, a couple clapped, and the violinist raised about $30 in tips. No one knew this, but the violinis..."
thread,thread_1179690072802223,,2023-02-11T02:45:03Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1179690072802223/,$100,100.0,,"🗣️A MESSAGE‼️ A violinist played for 45 minutes in the New York subway. A handful of people stopped, a couple clapped, and the violinist raised about $30 in tips. No one knew this, but the violinis..."
comment,thread_1176463026458261,comment_1176467176457846,2023-02-06T19:23:07Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1176463026458261/?comment_id=1176467176457846,$600,600.0,cash,"I do SEO and if you pay thru a cc processor you do not need to do a 1099, as that income is reported by the processor. If they are a corporation you never need to. If LLC, partnership, or sole prop..."
comment,thread_1174668836637680,comment_1174781979959699,2023-02-04T15:34:42Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1174668836637680/?comment_id=1174781979959699,$8000,8000.0,,"I use Christian Healthcare Ministries. It’s a cost sharing plan, but has been phenomenal. Case I’m point…my labrum repair with BCBS cost me nearly $8000 in ADDITION to premiums that were close to $..."
comment,thread_1174668836637680,comment_1174781979959699,2023-02-04T15:34:42Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1174668836637680/?comment_id=1174781979959699,$1000,1000.0,,"I use Christian Healthcare Ministries. It’s a cost sharing plan, but has been phenomenal. Case I’m point…my labrum repair with BCBS cost me nearly $8000 in ADDITION to premiums that were close to $..."
comment,thread_1174668836637680,comment_1174781979959699,2023-02-04T15:34:42Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1174668836637680/?comment_id=1174781979959699,$400,400.0,,"I use Christian Healthcare Ministries. It’s a cost sharing plan, but has been phenomenal. Case I’m point…my labrum repair with BCBS cost me nearly $8000 in ADDITION to premiums that were close to $..."
comment,thread_1174668836637680,comment_1174781979959699,2023-02-04T15:34:42Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1174668836637680/?comment_id=1174781979959699,$35,35.0,cash,"I use Christian Healthcare Ministries. It’s a cost sharing plan, but has been phenomenal. Case I’m point…my labrum repair with BCBS cost me nearly $8000 in ADDITION to premiums that were close to $..."
comment,thread_1174668836637680,comment_1174781979959699,2023-02-04T15:34:42Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1174668836637680/?comment_id=1174781979959699,$400-450,400.0|450.0,,"I use Christian Healthcare Ministries. It’s a cost sharing plan, but has been phenomenal. Case I’m point…my labrum repair with BCBS cost me nearly $8000 in ADDITION to premiums that were close to $..."
comment,thread_1173942723376958,comment_1174184313352799,2023-02-03T20:01:04Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1173942723376958/?comment_id=1174184313352799,$30,30.0,,"I inquired over 2 years ago. Still haven't pulled the trigger but keep questioning it myself, too. My brief email exchange with the vendor wasn't all too productive. They're agreeable to sharing pr..."
comment,thread_1173516726752891,comment_1173704520067445,2023-02-03T06:11:29Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1173516726752891/?comment_id=1173704520067445,$20,20.0,,$20
thread,thread_1173191420118755,,2023-02-02T14:29:13Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1173191420118755/,$20,20.0,,"Soooo I added PayPal as a way to pay in 2022. Online says I‘m not eligible for a 1099 due to transactions were under $20,000. $20,000??? I got one from square for less than that?? Is this normal or..."
thread,thread_1173191420118755,,2023-02-02T14:29:13Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1173191420118755/,$20,20.0,,"Soooo I added PayPal as a way to pay in 2022. Online says I‘m not eligible for a 1099 due to transactions were under $20,000. $20,000??? I got one from square for less than that?? Is this normal or..."
thread,thread_1173191420118755,,2023-02-02T14:29:13Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1173191420118755/,$20,20.0,,"Soooo I added PayPal as a way to pay in 2022. Online says I‘m not eligible for a 1099 due to transactions were under $20,000. $20,000??? I got one from square for less than that?? Is this normal or..."
